id,text,twitterUrl,retweetCount,replyCount,likeCount,quoteCount,isReply,date
1520088367815446531,"BIGBANG are the 7th most Streamed K-Pop Male Group on Anghami, the biggest streaming platform in the MENA region (Middle east + North Africa). BIGBANG only released one album since the platform released almost 10 years ago. #BIGBANG #StillLife https://t.co/kQw0XirSzQ",https://twitter.com/8KLIFE/status/1520088367815446531,59,0,212,0,False,2022-04-29
1520166170724384770,"Netflix will, however, remain in business with Greg Daniels with the animated comedies #BadCrimes and #ExplodingKittens https://t.co/ldSUl2UujO",https://twitter.com/THR/status/1520166170724384770,22,18,169,5,True,2022-04-29
1519995857252360195,Netflix India’s Pratiksha Rao Welcomes Competition in Crowded Streaming Market https://t.co/cDhQF0SAWo,https://twitter.com/Variety/status/1519995857252360195,6,0,24,1,False,2022-04-29
1520025363862147075,"On this week's Next-gen Console Watch, Xbox's sales success shows the surprising state of the console race. We also have an explainer on Variable Refresh Rate. https://t.co/qjD3ZOBprD https://t.co/gqCNkDS8JH",https://twitter.com/IGN/status/1520025363862147075,16,5,172,0,False,2022-04-29
1519882907044569088,"Layoffs at Netflix, Robinhood.

I hear, Coinbase upcoming too. 

Private markets about to start bleeding soon too. 

Stock-price driven hiring/firing strategies is something this generation (joined workforce post 2008) has not yet experienced.",https://twitter.com/championswimmer/status/1519882907044569088,28,17,694,7,False,2022-04-29
1520102221882400769,"Amazon's Ad Business has a $31B+ run rate and is already the 3rd biggest digital advertise in the world (behind Google/FB and passing MSFT a few years ago)

https://t.co/KIF17j5Sy3",https://twitter.com/TrungTPhan/status/1520102221882400769,12,2,215,0,True,2022-04-29
1519835623682674688,"There’s a few reasons why I think Apple TV+ has become the best streaming service but it’s minimal selection of titles might be why it’s my number one. 

High quality over high quantity.

Netflix has good stuff but it’s like cannonballing into the DVD bin at Walmart to find it.",https://twitter.com/imPatrickT/status/1519835623682674688,10,13,230,2,False,2022-04-29
1520058085691301888,I like Netflix but I find myself using it less and less and other streaming apps more and more. If they don’t up their game they will lose more subscribers,https://twitter.com/Dansgaming/status/1520058085691301888,5,40,354,3,False,2022-04-29
1520093242976399360,"#AliaBhatt and #SanjayLeelaBhansali's #GangubaiKathiawadi trending at No. 1 on Netflix in India, Pakistan, Australia and UAE . Wow",https://twitter.com/Its_CineHub/status/1520093242976399360,29,8,226,0,False,2022-04-29
1519890418183323649,Future has now earned over 20 billion on-demand career streams in the US (@1future).,https://twitter.com/chartdata/status/1519890418183323649,93,31,932,7,False,2022-04-29
1519858459550035969,"Anyway, nasa Netflix na ang Parasite sa May 13. That's great. A lot of y'all need to be reminded that we're supposed to eat the rich, not simp them.",https://twitter.com/Watdahel_MarceI/status/1519858459550035969,56,0,391,6,False,2022-04-29
1520028839023366144,"GS on $AMZN: as an interesting framework for its after-hours valuation, its EV (when applied to our 2023 AWS rev and OI forecasts) would be a 13x AWS revenue on 25% ’23 YoY growth and ~43x AWS GAAP OI on 20% ’23 YoY growth – this would value the non-AWS Amazon businesses at zero.",https://twitter.com/1MainCapital/status/1520028839023366144,20,12,259,7,False,2022-04-29
1519954271923494912,"Netflix gedenkt jetzt Staffeln mit weniger Folgen auszustatten, um Kosten zu sparen. Dabei leben Serien von ihrer Ausführlichkeit. Außerdem gedenkt man Werbung einzuführen, um mehr Einnahmen zu generieren. Ein guter Tag zum shorten.",https://twitter.com/CBGSpender/status/1519954271923494912,8,14,160,0,False,2022-04-29
1520112121262100480,"Dentro da década sob Ancine, o Brasil chegou a ocupar o sexto lugar em maior mercado audiovisual do MUNDO. 

É o segundo maior dentro da América Latina. O lançamento do FSA em 2006 permitiu que a agência lançasse editais de co-produção internacional (+)",https://twitter.com/marinarodri__/status/1520112121262100480,5,3,240,0,True,2022-04-29
1519924179491033088,"@latimes @RFaughnder “Between competition and password sharing, there’s plenty of blame to go around for Netflix’s woes,” 

- but nothing to do with the recent price increase?",https://twitter.com/lnfinite_loop/status/1519924179491033088,6,4,201,0,True,2022-04-29
1520208377384685574,"Si están experimentando problemas con Netflix, es culpa de la transmisión del FMLN, tienen saturado Internet. https://t.co/zPpswwfgOU",https://twitter.com/JoseValdezSV/status/1520208377384685574,126,116,906,14,False,2022-04-30
1520414073074069504,"#NETFLIX | según FORBES,  #Heartstopper se convierte en la serie con mayor éxito en la crítica y el público con mayor puntuación en la plataforma de streaming, en años. https://t.co/sfRvBKEnGh",https://twitter.com/RealTimeRating/status/1520414073074069504,85,16,663,35,False,2022-04-30
1520327098405171200,"확신의 마해자들

#사내맞선 #기상청사람들_사내연애잔혹사편 #우리들의블루스 #알고있지만 #스물다섯스물하나 #백일의낭군님 #더케이투 #스타트업 #내아이디는강남미인 #넷플릭스 #Netflix https://t.co/tvOdE2vi6H",https://twitter.com/NetflixKR/status/1520327098405171200,1108,97,3614,145,False,2022-04-30
1520383396417261569,365 Days: part 2 is the most popular movie in the world currently on Netflix. https://t.co/qJq7frLhM6,https://twitter.com/letscinema/status/1520383396417261569,87,25,2186,37,False,2022-04-30
1520387749215236097,"#PrebetSapu akan boleh ditonton mulai 1 Mei besok di @NetflixMY , Indonesia, Singapore &amp; Brunei. Tarikh bermakna kerana mula ditayang pada hari buruh. Jemput tonton. Dan kongsilah pandangan dan pendapat anda ✊🏻✊🏻✊🏻✊🏻 https://t.co/fCbmDRyCth",https://twitter.com/muzzamer/status/1520387749215236097,918,18,1550,86,False,2022-04-30
1520265745350934535,"Netflix: *Makes horrible backbreaking decisions, fires people, cancels projects, scorches their land, loses subscribers and support hand over fist for it*

Also Netflix: https://t.co/cdJaudgXAS",https://twitter.com/RiseFallNickBck/status/1520265745350934535,324,23,2248,7,False,2022-04-30
1520402592672722944,"79 years ago, a dead body washed up on a beach in Europe and changed the course of World War II.

The craziest story you've never heard is OPERATION MINCEMEAT (on Netflix in select territories May 11) https://t.co/02LpjTRqi9",https://twitter.com/NetflixTudum/status/1520402592672722944,55,4,226,9,False,2022-04-30
1520342708975509505,"Aviso para navegantes de las plataformas de Streaming. 
Se viene hilo de 20 películas poco conocidas disponibles y varias de ellas originales de AMAZON PRIME VÍDEO para cuando tengáis dudas y ganas de descubrir cintas que se promocionan poco. 

Dentro hilo 👇 https://t.co/YR7PT2xq4L",https://twitter.com/starnine27/status/1520342708975509505,134,11,574,6,False,2022-04-30
1520387675886440448,"Números NO mienten:

Los recientes desplomes de acciones y valores de compañías gigantescas como #Netflix y #Disney por sacrificar entretenimiento de sus clientes a cambio de incesante propaganda ideológica demuestran que when you go WOKE you go BROKE.

¡Entiéndanlo!

#El4toBate https://t.co/u2WvLjtg40",https://twitter.com/casalsbate/status/1520387675886440448,65,26,315,10,False,2022-04-30
1520421815545331714,"Amazon has paid a whopping [ 100cr ] to beg the streaming rights of  #Pathaan #YRF50 

The Movie Will premier on #AmazonPrimeVedio * 8 weeks * after their theatrical release 🔥

#ShahRukhKhan #DeepikaPadukone #JohnAbraham https://t.co/hpKgDvMrxq",https://twitter.com/SrkianDas04/status/1520421815545331714,62,2,435,0,False,2022-04-30
1520417692838158336,Malam Minggu tandanya apa? Tandanya kita harus nonton kisah kehidupan 💖 keluarga bahagia 💖 bikinan Loid. Episode baru SPY x FAMILY udah tayang! https://t.co/8kb7SWsSDO,https://twitter.com/NetflixID/status/1520417692838158336,67,24,271,38,False,2022-04-30
1520483236136239108,The NASDAQ is still 32% above its pre-covid levels. At its peak it was 70% higher than pre-covid levels. I would imagine that at most there is another 5-10% downside but it would be a huge buying opportunity given the incremental cash in the system since 2020! https://t.co/6wmJ4NkwjQ,https://twitter.com/cryptomanran/status/1520483236136239108,26,49,197,0,False,2022-04-30
1520209013367250944,"""Ozark"":
Porque sus episodios finales ya están disponibles en Netflix
https://t.co/LYSv0fwTgB https://t.co/oZJSPmVXAF",https://twitter.com/porquetendencia/status/1520209013367250944,63,30,1543,79,False,2022-04-30
1520308242374606848,"🔥INSANE numbers.. just shows that content really is king, and can be consumed in so many different ways now. Linear TV increasingly irrelevant to total eyeball potential for a global show like this, especially with younger viewers who don’t really watch TV any more.",https://twitter.com/piersmorgan/status/1520308242374606848,18,127,412,12,False,2022-04-30
1520398275785986049,#TheVampireDiaries finalmente disponibile su netflix e quindi è giusto ricordare la supremazia di quest’episodio. https://t.co/8V71AKLvg1,https://twitter.com/meowscloud/status/1520398275785986049,68,5,359,7,False,2022-04-30
1520249813559701504,"Other Areas Apart....Ceeded Area Mostly Dominated By #NTR 👑🔥

All Heros,Big Films From 2018-2022 Failed To Cross Worth Share  NTR'#ASVR(2018) DAY1

Only our #RRRMovie Breaked this RECORD

UNANIMOUS
      Ceeded=NTR's ADDA
#ManOfMassesNTR https://t.co/fFVMzOKhh3 https://t.co/IIJxo3qIpw",https://twitter.com/Charan_NTRFan/status/1520249813559701504,165,3,499,2,False,2022-04-30
1520357945808404480,"러시아에서 전쟁 때문에 영화 배급이나 넷플릭스 서비스가 중단되자

영화관에서는 토렌트 등으로 불법 다운로드한 영화를 틀어주기 시작 https://t.co/NggIqU4oSw",https://twitter.com/museun_happen/status/1520357945808404480,518,0,176,41,False,2022-04-30
1520271807571537921,#SonicLaPelicula llegará finalmente el 1 de Mayo en #Netflix para toda Latinoamérica. ¡Ya pueden fijar el recordatorio! #SonicMovie https://t.co/ywrOSxGxgY,https://twitter.com/SonicTeamArg/status/1520271807571537921,89,8,545,11,False,2022-04-30
1520310139202555911,"adage: Ad-supported streaming giant Roku signaled this week that it isn't stressing the uptick in competition, even as Disney, Netflix, and most recently Comcast and Charter plan to enter the streaming market with new ad strategies. … https://t.co/qBrsCUoZ4F",https://twitter.com/houseofardynn/status/1520310139202555911,0,0,0,0,False,2022-04-30
1520538000207527936,"Streaming platforms are called to innovation. The crash of @netflix shows that the market wants more interactive social experiences, it’s not a coincidence that #Web3, #Crypto, #NFTs are getting more attention. Humans tend to choose creativity and interaction over watching.#facts",https://twitter.com/diego_speaks_/status/1520538000207527936,0,1,4,0,False,2022-04-30
1520304218149687296,"Ad-supported streaming giant Roku signaled this week that it isn't stressing the uptick in competition, even as Disney, Netflix, and most recently Comcast and Charter plan to enter the streaming market with new ad strategies. https://t.co/MOffwk3se2 https://t.co/7JANE8Hblo",https://twitter.com/advideostrategy/status/1520304218149687296,0,0,0,0,False,2022-04-30
1520420919482716161,"@LuigiMorino I am not sure. Perhaps streaming market efficiency and increased competition (with Netflix having higher cost structure because of technological pioneering?)

Ask them: https://t.co/9aZ0qSIHRA",https://twitter.com/ricvolpe/status/1520420919482716161,0,0,1,0,True,2022-04-30
1520247610187161601,"'Moon Knight' Has Decent Opening, 'Bridgerton' Dominates Streaming Top 10 - The Hollywood Reporter

$NFLX absolutely dominates streaming eyeballs. Don’t let the market fool you. #Netflix  https://t.co/gGU4RS7Ji7",https://twitter.com/DannyDGoBlue/status/1520247610187161601,0,0,1,0,False,2022-04-30
1520498405633671169,"@LoveLiana__ They’re not very good at business. When they were the only streaming service they had the market hemmed up. Since their best licenses went to competitors, they’ve been drowning. 34m is high but stranger things is 1 of like 3-4 reasons to even have Netflix now",https://twitter.com/kNo_Mercy/status/1520498405633671169,0,0,0,0,False,2022-04-30
1520414337533620229,If youtube launched a subscription-based streaming service with most of the Popular and evergreen shows with competitive pricing. Netflix can say BYE BYE to the Indian market. Youtube has nailed compression and recommendation algorithms. If used for movies and shows 👨‍❤️‍💋‍👨👨‍❤️‍💋‍👨,https://twitter.com/Pranavbala2/status/1520414337533620229,0,1,1,0,False,2022-04-30
1520307374904414209,"#Netflix is rapidly losing momentum in the streaming market, and I'm not convinced it will ever get it back. https://t.co/cc7R04lfMb",https://twitter.com/joe_andrews8/status/1520307374904414209,0,0,0,0,False,2022-04-30
1520319569197420547,". @netflix mulls ad-supported plans: Why embracing #ads is inevitable for #OTT players
https://t.co/c5124dPjS5
#marketing #advertising #streaming #netflix #adsupport #market",https://twitter.com/MarketingEds/status/1520319569197420547,0,0,0,0,False,2022-04-30
1520539190399803392,Hey @netflix  why don't you try giving free streaming service (with ads) to the Indian market.I think  you should give it a try.,https://twitter.com/Mzsalmani/status/1520539190399803392,0,0,0,0,False,2022-04-30
1520447989898170372,"The top players in Nigeria, Showmax and Netflix, dominate the SVOD market with 31.6% and 29.7% of subscribers, respectively. https://t.co/xZe53ny7UA",https://twitter.com/StearsData/status/1520447989898170372,0,0,1,0,False,2022-04-30
1520192050867712001,Netflix and Disney Are at 52-Week Lows. Which Streaming Stock Is the Better Buy Now? https://t.co/xHjFIK3zyb #stocktrading #trading,https://twitter.com/MonexAustralia/status/1520192050867712001,0,0,0,0,False,2022-04-30
1520533925919084544,"مسلسل Bridgerton هو انجح مسلسل بريطاني في تاريخ نتفليكس، الموسم الثاني حقق أرقام خرافية وصلت في احد الاسابيع لـ 250 مليون ساعة من المشاهدة!

المسلسل بتدور أحداثة في حدود عام 1815 في إنجلترا بين أغنى الطبقات الحاكمة. https://t.co/yMStzWeV2L",https://twitter.com/Ahmed_khtb/status/1520533925919084544,72,41,1588,27,False,2022-04-30
1520537020317241345,"The global #Metaverse market is projected to grow from $100.27 billion in 2022 to $1.5 trillion by 2029, exhibiting a CAGR of 47.6% during the forecast period. - Fortune Business Insights

#ShibTheMetaverse 
#SHIB

♻️➡️ https://t.co/eRgovvg5MM ⬅️♻️

Graphic by @FXAlexE 🔥 https://t.co/CacdH4wd2r",https://twitter.com/LAGOJOE1/status/1520537020317241345,151,5,534,8,False,2022-04-30
1520263259139584005,"#CONTRINEWS
Mediante la ventana de ""Proximos Estrenos"" se aprecia que ""Sonic La Pelicula"" va a estrenarse este 1 de Mayo en Netflix de toda Latinoamerica! https://t.co/wOFiY4pJPM",https://twitter.com/contriteorb4/status/1520263259139584005,86,21,634,20,False,2022-04-30
1520353337098784769,"Blank Space (2014) has received 1,013,065 filtered streams on Spotify Global yesterday (29/4/2022), reaching a new peak! https://t.co/Tmsf41ZICG",https://twitter.com/TMlovesRED/status/1520353337098784769,48,13,531,11,False,2022-04-30
1520211083524460547,"مسلسل نتفليكس الرعب الجديد The Sandman بميزانية تقريباً 165 مليون دولار ""15 مليون دولار للحلقة الواحدة"" ثاني أكبر ميزانية على الإطلاق بتاريخ الشبكة https://t.co/IQeIvBu8Ac",https://twitter.com/3bo9x1/status/1520211083524460547,213,27,4545,6,False,2022-04-30
1520367296518238209,"Spider-Man: Far From Home, Netflix Türkiye kütüphanesine eklendi. https://t.co/Z2pv7nQgEZ",https://twitter.com/popgek/status/1520367296518238209,7,5,955,3,False,2022-04-30
1520481051625283589,"Immortals, in cui #KeremBürsin è l'attore principale e co-produttore, è tra le produzioni turche più popolari su Netflix Italia, e si trova nella categoria ""da guardare in un weekend""

@KeremBursin
@gunfergunaydin https://t.co/GtpnAsIsWH",https://twitter.com/thebursinitalia/status/1520481051625283589,34,6,209,3,False,2022-04-30
1520547933246078977,"Sucesso! A novela América é top1 nos em alta do Globoplay, além disso, a trama é o 5° produto mais consumido da plataforma. https://t.co/kyVmrFTt9w",https://twitter.com/nossodramabr/status/1520547933246078977,50,32,817,45,False,2022-04-30
1520455981708333058,"Immortals es una de las producciones turcas más populares actualmente en la plataforma digital Netflix. 

@KeremBursin @gunfergunaydin 

#KeremBürsin https://t.co/LMitv1DPIV",https://twitter.com/TheBursinSpain/status/1520455981708333058,60,10,329,8,False,2022-04-30
1520431667948703745,"🚨ÉXITO ROTUNDO🚨
 
#Heartstopper aparece en la posición 7 SEMANAL de LO MÁS VISTO GLOBALMENTE de Netflix, con un total de más de 14 millones de horas.

❗Algo importante de destacar es que la serie se estrenó el 22 y este conteo semanal empezó el 18 y cerró el 24 de abril❗

#BL https://t.co/EHqglbRYtr",https://twitter.com/NotiBLOficial/status/1520431667948703745,52,2,399,7,False,2022-04-30
1520421538281005056,"A Netflix adquiriu os direitos de ‘Bardo’, próximo filme do vencedor do Oscar Alejandro Iñárritu.

O longa acompanha um jornalista que durante uma crise existencial, retorna à sua cidade natal, onde precisa se reconectar com sua família e sua própria identidade. https://t.co/vryuLfI3lv",https://twitter.com/CINEMA505/status/1520421538281005056,8,9,268,21,False,2022-04-30
1520202258889289729,"1.425 million watched leg 1 of the CCL final in the States. 

Ridiculous number for a midweek late night (east coast) game. #Sounders #UNAM 🐆",https://twitter.com/herculezg/status/1520202258889289729,31,11,449,3,False,2022-04-30
1520438557718073347,"The Mitchells vs The Machines premiered on Netflix 1 year ago today!

And then it proceeded to win lots and lots of awards! So very nice. https://t.co/BwUZtvRBc1",https://twitter.com/RiseFallNickBck/status/1520438557718073347,142,16,889,7,False,2022-04-30
1520486764326141953,One thing I’ll say about Netflix is they have range. When they miss they MISS. Its a catastrophe. But when the show is good it’s EXCELLENT.,https://twitter.com/keyon/status/1520486764326141953,3644,142,65105,272,False,2022-04-30
1520531130952433671,"Telegram is Netflix, HBO, amazon Prime, library, Apple Music/spotify and Pornhub all in one

That app has everything ei",https://twitter.com/Ankamagyimi___/status/1520531130952433671,373,76,2271,14,False,2022-04-30
1520496092525346816,"[INFO]📰

¡La música de BTS en china ahora estará en la plataforma de música QQ en vez de Netease!

•QQ Music tiene 275 millones de usuarios activos mensuales. 
•IFPI incluye ventas de singles digitales en QQ.
•El cambio ocurre debido a su nuevo sello de distribución, UMG. https://t.co/T8c245isrD",https://twitter.com/BTSquadInfo/status/1520496092525346816,1657,16,4708,30,False,2022-04-30
1520286397659111425,"⁉️ Kolik dáváte ročně za Netflix? Za permici na fotbal? Za armádu je to na hlavu 8400 korun, 700 korun měsíčně, což je něco jako 14 piv🍻. https://t.co/oM2zSJ0N1o",https://twitter.com/BilanceCT/status/1520286397659111425,21,4,207,1,False,2022-04-30
1520432899979616256,Another Netflix show will be ending this year 😔 https://t.co/64pYkDH3a0 https://t.co/z3yc01CIoF,https://twitter.com/GameSpot/status/1520432899979616256,12,26,204,5,False,2022-04-30
1520407987009081344,"Spider-Man: No Way Home, TV+ kütüphanesine eklendi.

Film, 1 tl karşılığında kiralanarak izlenebiliyor. https://t.co/MNMO0V6PPy",https://twitter.com/popgek/status/1520407987009081344,6,2,404,6,False,2022-04-30
1520275321005789184,"Day 88

Global gaming industry is worth $200B+

It’s set to grow to $340B+ by 2027 (8.9% CAGR)

Crypto P2E has less than 1% of market share

But, P2E has an advantage. Participants get to:

• Own assets
• Move assets
• Earn

P2E is just getting started 🚀

#BuildForCrypto",https://twitter.com/NischalShetty/status/1520275321005789184,70,47,439,7,False,2022-04-30
1520214884851630082,A ton of movies and TV shows are disappearing for U.S. Netflix subscribers next month. These are the ones worth catching before they’re gone. https://t.co/CCueXnAA6x,https://twitter.com/nytimes/status/1520214884851630082,38,19,165,8,False,2022-04-30
1520486900682956801,A rival Streaming Service freaky friday'd itself into Netflix to make a the worst fucking decisions ever non stop https://t.co/g0piSUb5QB,https://twitter.com/RebelTaxi/status/1520486900682956801,9,6,205,0,False,2022-04-30
1520545483206266880,"#CHOKEONTHAT 

BILLIONS!

$AMC on Fundamentals alone is worth 75$ 

Streaming can’t and won’t replace the Theaters. 

Short Thesis = DEAD 
 
Dr. Strange 
Avatar 2
Wakanda Forever 
Lightyear
Thor Love and Thunder 
Jurassic 

You’re done @citsecurities",https://twitter.com/TresNueves999/status/1520545483206266880,56,11,221,4,False,2022-04-30
1520551552745943040,netflix’te abercrombie and fitch belgeseli var marka falan yaratma hayaliniz varsa izleyin,https://twitter.com/oozn/status/1520551552745943040,18,2,425,1,False,2022-04-30
1520459637799092224,‘That ’70s Show’ Original Stars Close Deal to Return for Netflix Sequel https://t.co/r1gtNKqWaB,https://twitter.com/THR/status/1520459637799092224,445,62,2850,630,False,2022-04-30
1520518928207859712,a whole section called strong black leads on netflix and still NOTHING for black girls! we dont have fun movies or shows like never have I ever and to all the boys loved or no matter how corny it was the kissing booth whats up with that https://t.co/m4jI8lfX9z,https://twitter.com/saessance/status/1520518928207859712,85,4,457,24,False,2022-04-30
1520301744458452993,"kathniel's filmography on netflix through the years 🥲 tapos now they'll get a first on netflix in two weeks. 🥲 https://t.co/AHPY8xnLGI

but also joaquin and chichay deserves to be on netflix to huhu https://t.co/9Nl1xJudS3",https://twitter.com/blairwaldorfs_/status/1520301744458452993,119,0,445,5,False,2022-04-30
1520243033220202496,"In the last few years, Most of the #Bollywood catered to Multiplexes and Streaming Platforms..

They neglected single screen Mass audience..

In the same period, North audience started watching South dubbed Hindi movies on YT and TV..

I still believe #Bollywood can bounce back!",https://twitter.com/rameshlaus/status/1520243033220202496,29,14,492,0,False,2022-04-30
1520466086172405760,"'THE MITCHELLS VS. THE MACHINES' released one year ago today on Netflix.

Read how the creators brought this film to life: https://t.co/zanlpEzuXS https://t.co/BLEhlZLyPU",https://twitter.com/DiscussingFilm/status/1520466086172405760,347,54,4162,152,False,2022-04-30
1520244303074840580,"From I Am Legend to The Mitchells vs. the Machines, Netflix is a wealth of sci-fi gems! https://t.co/BnuwSxskPH https://t.co/QsYabSXsHe",https://twitter.com/IGN/status/1520244303074840580,22,25,224,1,False,2022-04-30
1520523429899874304,Netflix is releasing its first original movie with a NC-17 rating and people have mixed feelings about it: https://t.co/zPhsEKP7UJ https://t.co/s92UUx0Sd5,https://twitter.com/GameSpot/status/1520523429899874304,12,26,233,1,False,2022-04-30
1520434807326470146,"All 6 seasons of 'DAWSON'S CREEK' are leaving Netflix today. 

See what other movies and shows are leaving Netflix today: https://t.co/in4rVdQn9A https://t.co/3EGEAJEb0g",https://twitter.com/DiscussingFilm/status/1520434807326470146,19,26,369,48,False,2022-04-30
1520433043017633793,"Netflix's, $NFLX, subscriber loss has destroyed employee morale, as per Bloomberg.",https://twitter.com/unusual_whales/status/1520433043017633793,98,192,1930,37,False,2022-04-30
1520514384086417409,"""Roku is a streaming platform, which is a different business model than an individual streaming service. And sometimes people confuse the two.""

 -$ROKU management on most recent earnings call on why they are not $NFLX",https://twitter.com/Beth_Kindig/status/1520514384086417409,15,27,300,4,False,2022-04-30
1520420406699577344,"Netflix India upcoming slate.

(officially announced titles so far)

A thread..",https://twitter.com/CinemaRareIN/status/1520420406699577344,55,8,216,12,False,2022-04-30
1520369876438712320,"Most streamed artists on global Spotify (April 29): 
#1 @1future
#2 @sanbenito
#3 @taylorswift13 
#4 @theweeknd
#5 @justinbieber 
#6 @Drake 
#7 @edsheeran
#8 @BTS_twt 
#9 @kanyewest 
#10 @Harry_Styles",https://twitter.com/chartdata/status/1520369876438712320,737,87,4930,50,False,2022-04-30
1520249359426011136,"Shift to WFH, increased savings, bull market, volatility, IPOs, &amp; India stack led to significant growth in the investor base in the last 2+ years. In almost every bull market, it looks like the broking industry can grow forever, but it cannot—there are significant risks. 2/7",https://twitter.com/Nithin0dha/status/1520249359426011136,22,2,669,2,True,2022-04-30
1520400630153682944,"Este es un humilde recordatorio de que, con lo que pagas mensualmente para ver Netflix, puedes comprarte de 1 a 3 libros en Amazon Kindle. 

Tenemos los recursos, en lo que fallamos es en las prioridades.",https://twitter.com/ElPastorJoelito/status/1520400630153682944,22,8,230,2,False,2022-04-30
1520248082524303360,Netflix down over 50% in the last month but #bitcoin is to volatile.,https://twitter.com/BitcoinMatt/status/1520248082524303360,57,32,573,5,False,2022-04-30
1520536326424170497,".@TXT_members ""PS5"" has surpassed 34 million streams on Spotify.

#TOMORROW_X_TOGETHER #TXT
@TXT_bighit  #투모로우바이투게더 

https://t.co/M3BnzldW2C",https://twitter.com/moachartdata/status/1520536326424170497,54,1,174,0,False,2022-04-30
1520462997465878529,NETFLIX’s “365 DAYS:THIS DAY” IS IMPRESSIVELY BAD https://t.co/LfaAdaSjUk https://t.co/k970mSygpZ,https://twitter.com/KennieJD/status/1520462997465878529,49,10,513,10,False,2022-04-30
1520442611542249474,"Caffeine culture dominates on Instagram and TikTok.

#coffeetiktok has 2.1 BILLION views

Here's five products with breakdowns you could launch in this niche 👇🏼",https://twitter.com/orenmeetsworld/status/1520442611542249474,17,13,224,2,False,2022-04-30
1520341679865221120,"Last month
-Disney share 25% down. 
-Netflix share 49%  down.
-Dow Jones 5% down. 

CEO's should protect shareholders to pushing personal agendas of woke culture or declaring war on Florida.",https://twitter.com/AviDascalu/status/1520341679865221120,43,4,345,1,False,2022-04-30
1520191386259230728,"Hereafter part 2 

Justice League and Justice League Unlimited available for streaming on @HBOMax (USA) #JLReunion https://t.co/mKwqNZeHNL",https://twitter.com/AnimatedJL/status/1520191386259230728,23,1,175,0,False,2022-04-30
1520309137254453248,"According to Amazon Prime Video : 

Last Year in 2021 , Half of the Prime Video Customers has Streamed ICON STYLISH STAAR #AlluArjun 's PUSHPA Movie in 4 + Languages .

A Great Achievement 👏 for Team #PUSHPA on INTERNATIONAL PLATFORM . #PushpaTheRule 

#TeamAAYW @AAYWOnline https://t.co/lkw1o2uE9i",https://twitter.com/AIAFA_Warangal/status/1520309137254453248,82,2,326,1,False,2022-04-30
1520382488698396673,"மெர்சல்ல 250 கோடி தொட்டாச்சு 5 வருடமா 250 - 300 ல நம்ம மார்க்கெட் இருக்கு
அட்லீ படம் 

தலைவன் நார்த் கூறி வைச்சு அங்க மார்க்கெட் பிடிச்சா அடுத்த 10 வருடம் தென்னிந்தியா நம்ம Control🔥🔥🔥🔥🔥🔥🔥🔥🔥

#Beast",https://twitter.com/Villain_Offll/status/1520382488698396673,115,2,386,0,False,2022-04-30
1520317538902876162,"#CBI5TheBrain Biz Update !

OTT : 18 CR - Netflix
Satellite : 7 CR - Suriya
Overseas : 10 CR - Truth Global Films
Other Rights : 2 CR +

Total Pre Release Biz 37 CR +

Huge Table Profit for Swargachithra Appachan Already..Conquering Bigscreens from Tomorrow !!",https://twitter.com/AlimShan_/status/1520317538902876162,70,6,219,2,False,2022-04-30
1520523036318912513,The Snyder cut was the most viewed film in every international HBO Max (announced officially) and it was number 1 in so many other international platforms (also announced officially) but film pundits like this will cling on that one data source as long as it fits their narrative.,https://twitter.com/CutHamad/status/1520523036318912513,45,6,172,1,False,2022-04-30
1520199509573308416,Netflix's approach has long been quantity over quality and now they're starting to feel the impact of that. Netflix's library is filled to the brim but the problem is most of that is junk.,https://twitter.com/DrewSav/status/1520199509573308416,8,17,164,1,False,2022-04-30
1520422955163041792,"Netflix dropped 49% in April. Nvidia fell 32%. And PayPal Holdings declined 24%. All three stocks are down more than 35% in 2022, via @WSJ.",https://twitter.com/CiovaccoCapital/status/1520422955163041792,16,12,178,7,False,2022-04-30
1520369980059303937,"📊 | Top países fazendo stream em My Universe — 29.04.22

🇲🇽 | 1 • México — 197.294
🇧🇷 | 2 • Brasil — 149.543

DARK&amp;WILD WEEK encerrada, hora de voltar os nossos streams pra 180-190K, né B-ARMY?

(https://t.co/BfGYsG0PqE) https://t.co/Thfkux9pb9",https://twitter.com/BARMYSTREAM/status/1520369980059303937,388,8,986,5,False,2022-04-30
1520449575688937472,"Next Week Streaming Movies OTT 

#RadheShyam - (Hindi) May 4
#TheTakedown - Netflix May 6
#Thar                  - Netflix May 6
#Jhund                - ZEE5 May 6
#SaaniKaayidham - Amazon Prime MAY 6 

Stay tuned more:-",https://twitter.com/OTTentiondotcom/status/1520449575688937472,23,11,266,0,False,2022-04-30
1520244839329136640,"@meganimation Netflix: raises prices, cracks down on paw sharing, and inflated budget for one live action show.
Netflix: it’s the animation that’s making us lose money!",https://twitter.com/DreamHazelnut/status/1520244839329136640,39,4,913,1,True,2022-04-30
1520417344333385729,"netflix has done a lot of awful things to the animation industry lately but setting this terrible precedent has got to be the most vile and evil thing theyve done. so many projects cancelled in the last 6 months, many hopes and dreams. go to hell netflix.",https://twitter.com/calwong/status/1520417344333385729,91,3,422,0,False,2022-04-30
1520221086599847936,"disheartened over the decisions that netflix continues to make. they had the most passionate, hard working people under their umbrella and just utterly failed them

my heart is with the artists, as always",https://twitter.com/EiffelArt/status/1520221086599847936,31,2,353,0,False,2022-04-30
